Casa en Renta Calle Jitotol Mz 15 Lote 13 53 Tlalpan Distrito Federal cdmx Distrito Federal cdmx,19.276989,-99.218758,"Tlalpan, Distrito Federal (CDMX), Distrito Federal (CDMX)",600,2,26000,11
Casa en Renta Colonia Polanco Chapultepec Miguel Hidalgo Distrito Federal cdmx,19.429689,-99.181142,"Colonia Polanco Chapultepec, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",250,2,82000,11
Casa en Renta Calzada Mexico Tacuba 1523 Miguel Hidalgo Distrito Federal cdmx Distrito Federal cdmx,19.456053,-99.212732,"Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",64,2,9000,11
Casa en Renta Violeta 93 309 Guerrero Cuauhtémoc Distrito Federal cdmx,19.441828,-99.148893,"Guerrero, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",30,2,3900,11
Casa en Renta Romero 114 Benito Juárez Distrito Federal cdmx Distrito Federal cdmx,19.385279,-99.144193,"Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",66,2,13500,11
Casa en Renta Galileo 100 Colonia Polanco Chapultepec Miguel Hidalgo Distrito Federal cdmx,19.432524,-99.192876,"Colonia Polanco Chapultepec, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",200,2,65000,11
Casa en Renta La Fontaine 001 Miguel Hidalgo Distrito Federal cdmx Distrito Federal cdmx,19.427913,-99.19881,"Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",160,2,74390,11
Casa en Renta Bajio 1 Cuauhtémoc Cuauhtémoc Distrito Federal cdmx,19.405333,-99.155259,"Cuauhtémoc, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",100,2,22500,11
Casa en Renta Gabriel Mancera 1556 A Del Valle Benito Juárez Distrito Federal cdmx,19.368442,-99.164673,"Del Valle, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",80,2,17000,11
Casa en Renta Av México Coyoacan 371 A102 Del Valle Benito Juárez Distrito Federal cdmx,19.361395,-99.163194,"Del Valle, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",83,2,19500,11
Casa en Renta S n s n Del Valle Benito Juárez Distrito Federal cdmx,19.391074,-99.165737,"Del Valle, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",200,2,30000,11
Casa en Renta Del Valle Benito Juárez Distrito Federal cdmx,19.393,-99.164,"Del Valle, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",174,2,32000,11
Casa en Renta Reforma 27 Cuauhtémoc Cuauhtémoc Distrito Federal cdmx,19.435069,-99.150925,"Cuauhtémoc, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",90,2,28000,11
Casa en Renta Popotla Miguel Hidalgo Distrito Federal cdmx,19.45985,-99.178496,"Popotla, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",75,2,11900,11
Casa en Renta Ciceron 700 Colonia Polanco Chapultepec Miguel Hidalgo Distrito Federal cdmx,19.434115,-99.206568,"Colonia Polanco Chapultepec, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",330,2,120884,11
Casa en Renta Lomas De Tlapexco 96 2 Cuajimalpa De Morelos Distrito Federal cdmx,19.374402,-99.269718,"Cuajimalpa de Morelos, Distrito Federal (CDMX)",200,2,26500,11
Casa en Renta Sierra Gorda 22 Miguel Hidalgo Distrito Federal cdmx Distrito Federal cdmx,19.427863,-99.220138,"Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",440,2,158079,11
Casa en Renta Camino Viejo A Nativitas 21 Lomas De Tonalco Xochimilco Distrito Federal cdmx,0.0,0.0,"Lomas de Tonalco, Xochimilco, Distrito Federal (CDMX), Distrito Federal (CDMX)",200,2,16000,11
Casa en Renta Romero 108 Benito Juárez Distrito Federal cdmx Distrito Federal cdmx,19.385283,-99.143834,"Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",7,2,10000,11
Casa en Renta Bosques De Las Lomas Cuajimalpa De Morelos,19.3928,-99.2534,"Bosques de Las Lomas, Cuajimalpa de Morelos, Distrito Federal (CDMX)",1900,2,185938,11
Casa en Renta Av Mexico 100 Colonia Condesa Cuauhtémoc Distrito Federal cdmx,19.410463,-99.170784,"Colonia Condesa, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",140,2,27000,11
Casa en Renta Georgia 177 Nápoles Benito Juárez Distrito Federal cdmx,19.38814,-99.180165,"Nápoles, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",116,2,22500,11
Casa en Renta Colonia Polanco Chapultepec Miguel Hidalgo Distrito Federal cdmx,0.0,0.0,"Colonia Polanco Chapultepec, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",160,2,42774,11
Casa en Renta Ignacio Manuel Altamirano 130 San Rafael Cuauhtémoc Distrito Federal cdmx,19.434501,-99.163416,"San Rafael, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",50,2,12000,11
Casa en Renta Cedro 114 3 Santa Maria La Ribera Cuauhtémoc Distrito Federal cdmx,19.447005,-99.162777,"Santa Maria La Ribera, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",114,2,17000,11
Casa en Renta Laboristas 140 San Andrés Tetepilco Iztapalapa,19.374171,-99.129128,"San Andrés Tetepilco, Iztapalapa, Distrito Federal (CDMX)",78,2,8000,11
Casa en Renta Avenida Insurgentes 222 501 Roma Sur Cuauhtémoc Distrito Federal cdmx,19.419473,-99.163997,"Roma Sur, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",78,2,60000,11
Casa en Renta Pensamiento Coyoacán Distrito Federal cdmx Distrito Federal cdmx,19.3351679,-99.1432686,"Coyoacán, Distrito Federal (CDMX), Distrito Federal (CDMX)",96,2,13000,11
Casa en Renta Prolongación Paseo De La Reforma 215 0 Lomas De Santa Fe Álvaro Obregón Distrito Federal cdmx,19.37997,-99.249627,"Lomas de Santa Fe, Álvaro Obregón, Distrito Federal (CDMX), Distrito Federal (CDMX)",113,2,26000,11
Casa en Renta Lago Alberto 320 Colonia Anahuac I Sección Miguel Hidalgo Distrito Federal cdmx,19.439294,-99.181639,"Colonia Anahuac I Sección, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",120,2,23000,11
Casa en Renta Union 39 B Gustavo A Madero Distrito Federal cdmx,19.475826,-99.124756,"Gustavo A. Madero, Distrito Federal (CDMX)",153,2,14600,11
Casa en Renta Avenida Secretaria De Marina 2000 Cuajimalpa De Morelos Distrito Federal cdmx,19.392811,-99.265056,"Cuajimalpa de Morelos, Distrito Federal (CDMX)",270,2,49000,11
Casa en Renta Lago Zúrich 243 Miguel Hidalgo Distrito Federal cdmx Distrito Federal cdmx,19.444982,-99.202903,"Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",77,2,12000,11
Casa en Renta Av Eje Central 46 Cuauhtémoc Cuauhtémoc Distrito Federal cdmx,19.419988,-99.143256,"Cuauhtémoc, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",50,2,10900,11
Casa en Renta Mirador 18 Tlalpan Distrito Federal cdmx Distrito Federal cdmx,19.27144,-99.15187,"Tlalpan, Distrito Federal (CDMX), Distrito Federal (CDMX)",180,2,30000,11
Casa en Renta Arquímedes 44 802 Colonia Polanco Chapultepec Miguel Hidalgo Distrito Federal cdmx,19.43033,-99.19148,"Colonia Polanco Chapultepec, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",120,2,40000,11
Casa en Renta Insurgentes Sur 1857 Álvaro Obregón Distrito Federal cdmx Distrito Federal cdmx,19.354944,-99.185179,"Álvaro Obregón, Distrito Federal (CDMX), Distrito Federal (CDMX)",105,2,27500,11
Casa en Renta Amores 33 Benito Juárez Distrito Federal cdmx Distrito Federal cdmx,19.40016,-99.162403,"Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",80,2,19250,11
Casa en Renta Campos Elíseos 0 Colonia Polanco Chapultepec Miguel Hidalgo Distrito Federal cdmx,19.428454,-99.180129,"Colonia Polanco Chapultepec, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",213,2,120884,11
Casa en Renta Tennyson 0 Colonia Polanco Chapultepec Miguel Hidalgo Distrito Federal cdmx,19.429221,-99.191335,"Colonia Polanco Chapultepec, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",484,2,371951,11
Casa en Renta Moras 1254 Álvaro Obregón Distrito Federal cdmx Distrito Federal cdmx,19.358486,-99.177959,"Álvaro Obregón, Distrito Federal (CDMX), Distrito Federal (CDMX)",25,2,14000,11
Casa en Renta Estrasburgo 0 Juárez Cuauhtémoc Distrito Federal cdmx,19.426762,-99.165166,"Juárez, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",60,2,17000,11
Casa en Renta Colonia Condesa Cuauhtémoc Distrito Federal cdmx,19.406467000000006,-99.171195,"Colonia Condesa, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",90,2,25000,11
Casa en Renta Calzada México tacuba 1501 Miguel Hidalgo Distrito Federal cdmx Distrito Federal cdmx,19.455596,-99.21128,"Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",51,2,11000,11
Casa en Renta Romulo O Farril 486 Colonia Olivar De Los Padres Álvaro Obregón Distrito Federal cdmx,19.336201000000006,-99.217108,"Colonia Olivar de los Padres, Álvaro Obregón, Distrito Federal (CDMX), Distrito Federal (CDMX)",90,2,17000,11
Casa en Renta Rio Atoyac 1 Cuauhtémoc Cuauhtémoc Distrito Federal cdmx,19.426072,-99.172563,"Cuauhtémoc, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",75,2,30000,11
Casa en Renta Gustavo A Madero Distrito Federal cdmx,19.49219262,-99.07906294,"Gustavo A. Madero, Distrito Federal (CDMX)",620,2,16700,11
Casa en Renta Rio Rhin 28 Cuauhtémoc Cuauhtémoc Distrito Federal cdmx,19.432457,-99.165362,"Cuauhtémoc, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",50,2,13500,11
Casa en Renta Cafetales 1826 Coyoacán Distrito Federal cdmx Distrito Federal cdmx,19.30104,-99.113214,"Coyoacán, Distrito Federal (CDMX), Distrito Federal (CDMX)",81,2,13500,11
Casa en Renta Alejandro Dumas 0 101 Miguel Hidalgo Distrito Federal cdmx Distrito Federal cdmx,19.428877,-99.197814,"Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",90,2,26000,11
Casa en Renta Cuitlahuac 94 Gustavo A Madero Distrito Federal cdmx,19.495415,-99.116627,"Gustavo A. Madero, Distrito Federal (CDMX)",65,2,7990,11
Casa en Renta Carola Álvaro Obregón Distrito Federal cdmx,0.0,0.0,"Carola, Álvaro Obregón, Distrito Federal (CDMX), Distrito Federal (CDMX)",60,2,14000,11
Casa en Renta Narvarte Benito Juárez Distrito Federal cdmx,0.0,0.0,"Narvarte, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",240,2,35000,11
Casa en Renta Lomas De Chapultepec V Sección Miguel Hidalgo Distrito Federal cdmx,19.4251,-99.2206,"Lomas de Chapultepec V Sección, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",30,2,135000,11
Casa en Renta Miguel De Cervantes Saavedra 93 Miguel Hidalgo Distrito Federal cdmx Distrito Federal cdmx,19.440995,-99.195426,"Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",100,2,33000,11
Casa en Renta Crédito Constructor Benito Juárez Distrito Federal cdmx,19.365,-99.179,"Crédito Constructor, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",230,2,43000,11
Casa en Renta Rómulo O'farril 520 Colonia Olivar De Los Padres Álvaro Obregón Distrito Federal cdmx,19.337204,-99.214167,"Colonia Olivar de los Padres, Álvaro Obregón, Distrito Federal (CDMX), Distrito Federal (CDMX)",78,2,22000,11
Casa en Renta Oriente 237 152 Colonia Agrícola Oriental Iztacalco,19.405643,-99.073415,"Colonia Agrícola Oriental, Iztacalco, Distrito Federal (CDMX)",56,2,9500,11
Casa en Renta Antonio Ancona 3132 Ph3 Cuajimalpa De Morelos Distrito Federal cdmx,19.35996,-99.29082,"Cuajimalpa de Morelos, Distrito Federal (CDMX)",180,2,18500,11
Casa en Renta Agricultura 93 207 Escandón Miguel Hidalgo Distrito Federal cdmx,19.400806,-99.177591,"Escandón, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",65,2,15600,11
Casa en Renta Zacatecas 70 Roma Norte Cuauhtémoc Distrito Federal cdmx,19.416238,-99.157476,"Roma Norte, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",80,2,19000,11
Casa en Renta Av Toluca 387 Colonia Olivar De Los Padres Álvaro Obregón Distrito Federal cdmx,19.340314000000006,-99.215074,"Colonia Olivar de los Padres, Álvaro Obregón, Distrito Federal (CDMX), Distrito Federal (CDMX)",60,2,6500,11
Casa en Renta Alabama 30 Nápoles Benito Juárez Distrito Federal cdmx,19.391122,-99.174719,"Nápoles, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",120,2,30000,11
Casa en Renta Eugenia 606 Del Valle Centro Benito Juárez Distrito Federal cdmx,19.388446,-99.17202,"Del Valle Centro, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",95,2,23500,11
Casa en Renta Tennyson 200 Miguel Hidalgo Distrito Federal cdmx Distrito Federal cdmx,19.434281,-99.194882,"Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",210,2,101733,11
Casa en Renta Prolongacion Paseo De La Reforma 489 Lomas De Santa Fe Álvaro Obregón Distrito Federal cdmx,19.376976000000006,-99.25883,"Lomas de Santa Fe, Álvaro Obregón, Distrito Federal (CDMX), Distrito Federal (CDMX)",49,2,18500,11
Casa en Renta Del Gas 8 Del Gas Azcapotzalco Distrito Federal cdmx,19.464928,-99.157097,"Del Gas, Azcapotzalco, Distrito Federal (CDMX), Distrito Federal (CDMX)",70,2,10500,11
Casa en Renta Moras 1254 Álvaro Obregón Distrito Federal cdmx Distrito Federal cdmx,19.358486,-99.177959,"Álvaro Obregón, Distrito Federal (CDMX), Distrito Federal (CDMX)",30,2,20000,11
Casa en Renta Avenida Mexico 145 301 Coyoacán Distrito Federal cdmx Distrito Federal cdmx,19.356139,-99.168382,"Coyoacán, Distrito Federal (CDMX), Distrito Federal (CDMX)",100,2,20000,11
Casa en Renta Sierra Leona 220 Miguel Hidalgo Distrito Federal cdmx Distrito Federal cdmx,19.419355,-99.221382,"Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",310,2,73460,11
Casa en Renta Rómulo O'farril 468 Colonia Olivar De Los Padres Álvaro Obregón Distrito Federal cdmx,19.338111,-99.211456,"Colonia Olivar de los Padres, Álvaro Obregón, Distrito Federal (CDMX), Distrito Federal (CDMX)",78,2,7000,11
Casa en Renta Álvaro Obregón Distrito Federal cdmx Distrito Federal cdmx,19.357,-99.257,"Álvaro Obregón, Distrito Federal (CDMX), Distrito Federal (CDMX)",340,2,24500,11
Casa en Renta Aluminio 145 Venustiano Carranza Distrito Federal cdmx Distrito Federal cdmx,19.452777,-99.122347,"Venustiano Carranza, Distrito Federal (CDMX), Distrito Federal (CDMX)",100,2,7500,11
Casa en Renta Lomas Altas Miguel Hidalgo Distrito Federal cdmx,0.0,0.0,"Lomas Altas, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",650,2,79000,11
Casa en Renta Lomas De Santa Fe Álvaro Obregón Distrito Federal cdmx,19.385826899999998,-99.2417594,"Lomas de Santa Fe, Álvaro Obregón, Distrito Federal (CDMX), Distrito Federal (CDMX)",750,2,75000,11
Casa en Renta Cerrada Nicolas Bravo 11 1 San Jerónimo Lídice La Magdalena Contreras Distrito Federal cdmx,19.328467,-99.220521,"San Jerónimo Lídice, La Magdalena Contreras, Distrito Federal (CDMX), Distrito Federal (CDMX)",137,2,16500,11
Casa en Renta Marina Nacional60 60 68 Miguel Hidalgo Distrito Federal cdmx Distrito Federal cdmx,19.452973,-99.185817,"Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",80,2,17000,11
Casa en Renta Circuito Fuentes Del Pedregal 200 Fuentes Del Pedregal Tlalpan Distrito Federal cdmx,19.301239,-99.231502,"Fuentes del Pedregal, Tlalpan, Distrito Federal (CDMX), Distrito Federal (CDMX)",20,2,10000,11
Casa en Renta Altixco 147 Roma Norte Cuauhtémoc Distrito Federal cdmx,19.40986,-99.1763,"Roma Norte, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",95,2,17000,11
Casa en Renta Del Valle Centro Benito Juárez Distrito Federal cdmx,0.0,0.0,"Del Valle Centro, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",400,2,95000,11
Casa en Renta Av De Las Torres 805 Álvaro Obregón Distrito Federal cdmx Distrito Federal cdmx,19.333901,-99.240356,"Álvaro Obregón, Distrito Federal (CDMX), Distrito Federal (CDMX)",11,2,10000,11
Casa en Renta Montañas Rocallosas 1536 Miguel Hidalgo Distrito Federal cdmx Distrito Federal cdmx,19.411981,-99.228674,"Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",180,2,92988,11
Casa en Renta Hipódromo Condesa Cuauhtémoc Distrito Federal cdmx,0.0,0.0,"Hipódromo Condesa, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",130,2,30000,11
Casa en Renta Circuito Fuentes Del Pedregal 478 Fuentes Del Pedregal Tlalpan Distrito Federal cdmx,19.301361,-99.23059,"Fuentes del Pedregal, Tlalpan, Distrito Federal (CDMX), Distrito Federal (CDMX)",480,2,60000,11
Casa en Renta Paz Montes De Oca 96 Benito Juárez Distrito Federal cdmx Distrito Federal cdmx,19.360238,-99.157614,"Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",96,2,15500,11
Casa en Renta Bruno Traven Benito Juárez Distrito Federal cdmx Distrito Federal cdmx,19.3606089,-99.1600859,"Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",220,2,25000,11
Casa en Renta Lomas De Chapultepec Miguel Hidalgo Distrito Federal cdmx,19.424937399999997,-99.2134442,"Lomas de Chapultepec, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",950,2,334755,11
Casa en Renta Paseo De La Reforma 77 21 Cuauhtémoc Cuauhtémoc Distrito Federal cdmx,19.433458,-99.154801,"Cuauhtémoc, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",64,2,33000,11
Casa en Renta City Towera Coyoacan s n S n Coyoacán Distrito Federal cdmx Distrito Federal cdmx,19.361381,-99.1631,"Coyoacán, Distrito Federal (CDMX), Distrito Federal (CDMX)",133,2,34000,11
Casa en Renta Santa Fe Álvaro Obregón Distrito Federal cdmx,19.3820421,-99.2389272,"Santa Fe, Álvaro Obregón, Distrito Federal (CDMX), Distrito Federal (CDMX)",140,2,18000,11
Casa en Renta Tamaulipas 36 Colonia Condesa Cuauhtémoc Distrito Federal cdmx,19.412993,-99.172355,"Colonia Condesa, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",60,2,19000,11
Casa en Renta Av Desierto De Los Leones 5730 17 Colonia Olivar De Los Padres Álvaro Obregón Distrito Federal cdmx,19.337424,-99.247059,"Colonia Olivar de los Padres, Álvaro Obregón, Distrito Federal (CDMX), Distrito Federal (CDMX)",218,2,21000,11
Casa en Renta Gobernador Rafael Rebollar 126 9 Miguel Hidalgo Distrito Federal cdmx Distrito Federal cdmx,19.410348000000006,-99.187924,"Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",108,2,17950,11
Casa en Renta Colegio De San Camilo 28 702 Tlalpan Distrito Federal cdmx Distrito Federal cdmx,19.288035,-99.1351,"Tlalpan, Distrito Federal (CDMX), Distrito Federal (CDMX)",5,2,10000,11
Casa en Renta Crepúsculo 47 Coyoacán Distrito Federal cdmx Distrito Federal cdmx,19.304377,-99.182791,"Coyoacán, Distrito Federal (CDMX), Distrito Federal (CDMX)",120,2,14000,11
Casa en Renta Chimalistac Álvaro Obregón Distrito Federal cdmx,19.3446322,-99.18685800000004,"Chimalistac, Álvaro Obregón, Distrito Federal (CDMX), Distrito Federal (CDMX)",250,2,55000,11
Casa en Renta Calzada De Tlalpan 2969 Coyoacán Distrito Federal cdmx Distrito Federal cdmx,19.315162,-99.139866,"Coyoacán, Distrito Federal (CDMX), Distrito Federal (CDMX)",119,2,20000,11
Casa en Renta Nueva York 290 Nápoles Benito Juárez Distrito Federal cdmx,19.387263,-99.175402,"Nápoles, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",65,2,28000,11
Casa en Renta Goldsmith a 0 Miguel Hidalgo Distrito Federal cdmx Distrito Federal cdmx,19.436668,-99.200393,"Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",180,2,74390,11
Casa en Renta Alencastre 6 Lomas De Chapultepec Miguel Hidalgo Distrito Federal cdmx,19.421997,-99.201593,"Lomas de Chapultepec, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",240,2,43000,11
Casa en Renta Campos Eliseos 45 Miguel Hidalgo Distrito Federal cdmx Distrito Federal cdmx,19.428614000000003,-99.181378,"Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",0,2,92988,11
Casa en Renta Miguel Hidalgo Distrito Federal cdmx Distrito Federal cdmx,0.0,0.0,"Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",300,2,127000,11
Casa en Renta Calzada Al Desierto De Los Leones 4373 Tetelpan Álvaro Obregón Distrito Federal cdmx,19.346272,-99.211449,"Tetelpan, Álvaro Obregón, Distrito Federal (CDMX), Distrito Federal (CDMX)",10,2,11000,11
Casa en Renta Mex tacuba 1501 Miguel Hidalgo Distrito Federal cdmx Distrito Federal cdmx,19.455596,-99.21128,"Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",84,2,15500,11
Casa en Renta Alhambra 1205 1 Portales Sur Benito Juárez Distrito Federal cdmx,19.357761,-99.145439,"Portales Sur, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",125,2,18500,11
Casa en Renta Guadalupe Tepeyac Gustavo A Madero,19.466,-99.122,"Guadalupe Tepeyac, Gustavo A. Madero, Distrito Federal (CDMX)",458,2,30000,11
Casa en Renta Hacienda Mazatepec 318 Tlalpan Distrito Federal cdmx Distrito Federal cdmx,19.290044,-99.115069,"Tlalpan, Distrito Federal (CDMX), Distrito Federal (CDMX)",61,2,11500,11
Casa en Renta Joaquin Velazquez De Leon 8 San Rafael Cuauhtémoc Distrito Federal cdmx,19.442544,-99.164857,"San Rafael, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",130,2,14500,11
Casa en Renta Santa Cruz Atoyac Benito Juárez Distrito Federal cdmx,19.364613,-99.161892,"Santa Cruz Atoyac, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",75,2,25000,11
Casa en Renta Clavería Azcapotzalco Distrito Federal cdmx,19.468,-99.185,"Clavería, Azcapotzalco, Distrito Federal (CDMX), Distrito Federal (CDMX)",324,2,35000,11
Casa en Renta Paseo De La Reforma 27 1614 Cuauhtémoc Cuauhtémoc Distrito Federal cdmx,19.434746,-99.152298,"Cuauhtémoc, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",100,2,30000,11
Casa en Renta Camino Del Esfuerzo A 73 Gustavo A Madero Distrito Federal cdmx,19.485239,-99.07847,"Gustavo A. Madero, Distrito Federal (CDMX)",60,2,6000,11
Casa en Renta Avenida México Coyoacán 321 Benito Juárez Distrito Federal cdmx Distrito Federal cdmx,19.361883,-99.166099,"Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",85,2,19500,11
Casa en Renta Campos Eliseos s n S n Miguel Hidalgo Distrito Federal cdmx Distrito Federal cdmx,19.429645,-99.20299,"Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",160,2,45000,11
Casa en Renta Ejercito Nacional 245 Colonia Anahuac I Sección Miguel Hidalgo Distrito Federal cdmx,19.437291,-99.180435,"Colonia Anahuac I Sección, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",65,2,19000,11
Casa en Renta Prolongación Paseo De La Reforma 319 Álvaro Obregón Distrito Federal cdmx Distrito Federal cdmx,19.379245,-99.25409,"Álvaro Obregón, Distrito Federal (CDMX), Distrito Federal (CDMX)",65,2,18500,11
Casa en Renta Colonia Anzures Miguel Hidalgo Distrito Federal cdmx,19.435,-99.174,"Colonia Anzures, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",300,2,49000,11
Casa en Renta Miguel Hidalgo Distrito Federal cdmx Distrito Federal cdmx,0.0,0.0,"Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",177,2,65000,11
Casa en Renta Bosques De Las Lomas Cuajimalpa De Morelos,0.0,0.0,"Bosques de Las Lomas, Cuajimalpa de Morelos, Distrito Federal (CDMX)",600,2,120884,11
Casa en Renta Santa Fe Álvaro Obregón Distrito Federal cdmx,0.0,0.0,"Santa Fe, Álvaro Obregón, Distrito Federal (CDMX), Distrito Federal (CDMX)",87,2,18000,11
Casa en Renta Colonia Olivar De Los Padres Álvaro Obregón Distrito Federal cdmx,19.337204,-99.214167,"Colonia Olivar de los Padres, Álvaro Obregón, Distrito Federal (CDMX), Distrito Federal (CDMX)",91,2,20000,11
Casa en Renta Colonia Polanco Chapultepec Miguel Hidalgo Distrito Federal cdmx,0.0,0.0,"Colonia Polanco Chapultepec, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",166,2,55000,11
Casa en Renta Campos Eliseos 0 Colonia Polanco Chapultepec Miguel Hidalgo Distrito Federal cdmx,19.429069,-99.174909,"Colonia Polanco Chapultepec, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",190,2,111585,11
Casa en Renta Viejo Camino A San Pedro 1 Tlalpan Distrito Federal cdmx Distrito Federal cdmx,19.27615,-99.164534,"Tlalpan, Distrito Federal (CDMX), Distrito Federal (CDMX)",80,2,18000,11
Casa en Renta Reforma 1 Juárez Cuauhtémoc Distrito Federal cdmx,19.425742,-99.167251,"Juárez, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",80,2,26500,11
Casa en Renta Diligencias 277 Tlalpan Distrito Federal cdmx Distrito Federal cdmx,19.262732,-99.173088,"Tlalpan, Distrito Federal (CDMX), Distrito Federal (CDMX)",250,2,25000,11
Casa en Renta Bosques De Las Lomas Miguel Hidalgo Distrito Federal cdmx,19.4010793,-99.2480728,"Bosques de Las Lomas, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",774,2,82000,11
Casa en Renta Campos Eliseos 76 Colonia Polanco Chapultepec Miguel Hidalgo Distrito Federal cdmx,19.430688,-99.180542,"Colonia Polanco Chapultepec, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",190,2,111585,11
Casa en Renta Avenida Palmas 800 Miguel Hidalgo Distrito Federal cdmx Distrito Federal cdmx,19.428574,-99.216262,"Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",600,2,185975,11
