,OBJECTID,POSTALCODE,ST_NAME,MUN_NAME,SETT_NAME,SETT_TYPE,AREA
11450,11451,02630,DISTRITO FEDERAL,AZCAPOTZALCO,COLTONGO,COLONIA,700029112.0
11451,11452,02640,DISTRITO FEDERAL,AZCAPOTZALCO,MONTE ALTO,COLONIA,700029112.0
11452,11453,02650,DISTRITO FEDERAL,AZCAPOTZALCO,TRABAJADORES DEL HIERRO,COLONIA,700029112.0
11453,11454,02660,DISTRITO FEDERAL,AZCAPOTZALCO,EUZKADI,COLONIA,700029112.0
11454,11455,02670,DISTRITO FEDERAL,AZCAPOTZALCO,COSMOPOLITA,COLONIA,700029112.0
11455,11456,02680,DISTRITO FEDERAL,AZCAPOTZALCO,POTRERO DEL LLANO,COLONIA,700029112.0
11456,11457,02700,DISTRITO FEDERAL,AZCAPOTZALCO,SAN MIGUEL AMANTLA,PUEBLO,700029112.0
11457,11458,02700,DISTRITO FEDERAL,AZCAPOTZALCO,SANTA MARIA AMANTLA,PUEBLO,700029112.0
11458,11459,02710,DISTRITO FEDERAL,AZCAPOTZALCO,SAN PEDRO XALPA,UNIDAD HABITACIONAL,700029112.0
11459,11460,02718,DISTRITO FEDERAL,AZCAPOTZALCO,ISSSFAM SEDENA LAS ARMAS,UNIDAD HABITACIONAL,700029112.0
11460,11461,02719,DISTRITO FEDERAL,AZCAPOTZALCO,AMPL SAN PEDRO XALPA,COLONIA,700029112.0
11461,11462,02720,DISTRITO FEDERAL,AZCAPOTZALCO,SAN BARTOLO,COLONIA,700029112.0
11462,11463,02720,DISTRITO FEDERAL,AZCAPOTZALCO,NUEVA AMPL PETROLERA SECC 35,COLONIA,700029112.0
11463,11464,02720,DISTRITO FEDERAL,AZCAPOTZALCO,SAN ANTONIO,COLONIA,700029112.0
11464,11465,02729,DISTRITO FEDERAL,AZCAPOTZALCO,CAMPO ENCANTADO,UNIDAD HABITACIONAL,700029112.0
11465,11466,02730,DISTRITO FEDERAL,AZCAPOTZALCO,SAN FRANCISCO TETECALA,PUEBLO,700029112.0
11466,11467,02750,DISTRITO FEDERAL,AZCAPOTZALCO,SANTIAGO AHUIZOTLA,PUEBLO,700029112.0
11467,11468,02760,DISTRITO FEDERAL,AZCAPOTZALCO,INDUSTRIAL SAN ANTONIO,COLONIA,700029112.0
11468,11469,02760,DISTRITO FEDERAL,AZCAPOTZALCO,SANTA LUCIA,COLONIA,700029112.0
11469,11470,02770,DISTRITO FEDERAL,AZCAPOTZALCO,SANTA CRUZ ACAYUCAN,PUEBLO,700029112.0
11470,11471,02780,DISTRITO FEDERAL,AZCAPOTZALCO,PLENITUD,COLONIA,700029112.0
11471,11472,02790,DISTRITO FEDERAL,AZCAPOTZALCO,BARRIO SANTA APOLONIA,BARRIO,700029112.0
11472,11473,02800,DISTRITO FEDERAL,AZCAPOTZALCO,NUEVA SANTA MARIA,COLONIA,700029112.0
11473,11474,02810,DISTRITO FEDERAL,AZCAPOTZALCO,VICTORIA DE LAS DEMOCRACIAS,COLONIA,700029112.0
11474,11475,02810,DISTRITO FEDERAL,AZCAPOTZALCO,HOGAR Y SEGURIDAD,COLONIA,700029112.0
11475,11476,02810,DISTRITO FEDERAL,AZCAPOTZALCO,IGNACIO ALLENDE,COLONIA,700029112.0
11476,11477,02830,DISTRITO FEDERAL,AZCAPOTZALCO,SAN BERNABE,UNIDAD HABITACIONAL,700029112.0
11477,11478,02840,DISTRITO FEDERAL,AZCAPOTZALCO,OBRERO POPULAR,UNIDAD HABITACIONAL,700029112.0
11478,11479,02850,DISTRITO FEDERAL,AZCAPOTZALCO,TLATILCO,UNIDAD HABITACIONAL,700029112.0
11479,11480,02860,DISTRITO FEDERAL,AZCAPOTZALCO,UNIDAD HAB TLATILCO,COLONIA,700029112.0
11480,11481,02870,DISTRITO FEDERAL,AZCAPOTZALCO,SAN SALVADOR XOCHIMANCA,COLONIA,700029112.0
11481,11482,02900,DISTRITO FEDERAL,AZCAPOTZALCO,AGUILERA,COLONIA,700029112.0
11482,11483,02910,DISTRITO FEDERAL,AZCAPOTZALCO,ALDANA,COLONIA,700029112.0
11483,11484,02920,DISTRITO FEDERAL,AZCAPOTZALCO,AMPL COSMOPOLITA,COLONIA,700029112.0
11484,11485,02930,DISTRITO FEDERAL,AZCAPOTZALCO,LIBERACION,COLONIA,700029112.0
11485,11486,02940,DISTRITO FEDERAL,AZCAPOTZALCO,EL PORVENIR,COLONIA,700029112.0
11486,11487,02950,DISTRITO FEDERAL,AZCAPOTZALCO,DEL GAS,COLONIA,700029112.0
11487,11488,02960,DISTRITO FEDERAL,AZCAPOTZALCO,SAN FRANCISCO XOCOTITLA,PUEBLO,700029112.0
11488,11489,02970,DISTRITO FEDERAL,AZCAPOTZALCO,AMPL DEL GAS,COLONIA,700029112.0
11489,11490,02980,DISTRITO FEDERAL,AZCAPOTZALCO,EL ARENAL,COLONIA,700029112.0
11490,11491,02980,DISTRITO FEDERAL,AZCAPOTZALCO,PATRIMONIO FAMILIAR,COLONIA,700029112.0
11491,11492,02990,DISTRITO FEDERAL,AZCAPOTZALCO,LA RAZA,COLONIA,700029112.0
11492,11493,03000,DISTRITO FEDERAL,BENITO JUÁREZ,PIEDAD NARVARTE,COLONIA,700029315.0
11493,11494,03010,DISTRITO FEDERAL,BENITO JUÁREZ,ATENOR SALA,COLONIA,700029315.0
11494,11495,03020,DISTRITO FEDERAL,BENITO JUÁREZ,NARVARTE PONIENTE,UNIDAD HABITACIONAL,700029315.0
11495,11496,03023,DISTRITO FEDERAL,BENITO JUÁREZ,NARVARTE ORIENTE,COLONIA,700029315.0
11496,11497,03023,DISTRITO FEDERAL,BENITO JUÁREZ,U HAB IMSS NARVARTE,COLONIA,700029315.0
11497,11498,03100,DISTRITO FEDERAL,BENITO JUÁREZ,DEL VALLE CENTRO,COLONIA,700029315.0
11498,11499,03100,DISTRITO FEDERAL,BENITO JUÁREZ,INSURGENTES SAN BORJA,COLONIA,700029315.0
11499,11500,03103,DISTRITO FEDERAL,BENITO JUÁREZ,DEL VALLE,COLONIA,700029315.0
11500,11501,03104,DISTRITO FEDERAL,BENITO JUÁREZ,DEL VALLE SUR,COLONIA,700029315.0
11501,11502,03200,DISTRITO FEDERAL,BENITO JUÁREZ,TLACOQUEMECATL,COLONIA,700029315.0
11502,11503,03220,DISTRITO FEDERAL,BENITO JUÁREZ,CENTRO URBANO PRESIDENTE ALEMAN,UNIDAD HABITACIONAL,700029315.0
11503,11504,03230,DISTRITO FEDERAL,BENITO JUÁREZ,ACTIPAN,COLONIA,700029315.0
11504,11505,03240,DISTRITO FEDERAL,BENITO JUÁREZ,ACACIAS,COLONIA,700029315.0
11505,11506,03300,DISTRITO FEDERAL,BENITO JUÁREZ,PORTALES SUR,COLONIA,700029315.0
11506,11507,03303,DISTRITO FEDERAL,BENITO JUÁREZ,PORTALES NORTE,COLONIA,700029315.0
11507,11508,03310,DISTRITO FEDERAL,BENITO JUÁREZ,SANTA CRUZ ATOYAC,COLONIA,700029315.0
11508,11509,03310,DISTRITO FEDERAL,BENITO JUÁREZ,U HAB EMILIANO ZAPATA,COLONIA,700029315.0
11509,11510,03320,DISTRITO FEDERAL,BENITO JUÁREZ,FRACC RES EMPERADORES,COLONIA,700029315.0
11510,11511,03330,DISTRITO FEDERAL,BENITO JUÁREZ,XOCO,COLONIA,700029315.0
11511,11512,03340,DISTRITO FEDERAL,BENITO JUÁREZ,GRAL PEDRO MARIA ANAYA,COLONIA,700029315.0
11512,11513,03400,DISTRITO FEDERAL,BENITO JUÁREZ,ALAMOS,COLONIA,700029315.0
11513,11514,03410,DISTRITO FEDERAL,BENITO JUÁREZ,POSTAL,COLONIA,700029315.0
11514,11515,03420,DISTRITO FEDERAL,BENITO JUÁREZ,MIGUEL ALEMAN,COLONIA,700029315.0
11515,11516,03430,DISTRITO FEDERAL,BENITO JUÁREZ,JOSEFA ORTIZ DE DOMINGUEZ,COLONIA,700029315.0
11516,11517,03440,DISTRITO FEDERAL,BENITO JUÁREZ,NIÑOS HEROES DE CHAPULTEPEC,COLONIA,700029315.0
11517,11518,03500,DISTRITO FEDERAL,BENITO JUÁREZ,NATIVITAS,COLONIA,700029315.0
11518,11519,03510,DISTRITO FEDERAL,BENITO JUÁREZ,MODERNA,COLONIA,700029315.0
11519,11520,03520,DISTRITO FEDERAL,BENITO JUÁREZ,IZTACCIHUATL,COLONIA,700029315.0
11520,11521,03530,DISTRITO FEDERAL,BENITO JUÁREZ,VILLA DE CORTES,COLONIA,700029315.0
11521,11522,03540,DISTRITO FEDERAL,BENITO JUÁREZ,MARIA DEL CARMEN,COLONIA,700029315.0
11522,11523,03550,DISTRITO FEDERAL,BENITO JUÁREZ,ZACAHUITZCO,COLONIA,700029315.0
11523,11524,03560,DISTRITO FEDERAL,BENITO JUÁREZ,ALBERT,COLONIA,700029315.0
11524,11525,03570,DISTRITO FEDERAL,BENITO JUÁREZ,PORTALES ORIENTE,COLONIA,700029315.0
11525,11526,03580,DISTRITO FEDERAL,BENITO JUÁREZ,MIRAVALLE,COLONIA,700029315.0
11526,11527,03590,DISTRITO FEDERAL,BENITO JUÁREZ,ERMITA,COLONIA,700029315.0
11527,11528,03600,DISTRITO FEDERAL,BENITO JUÁREZ,VERTIZ NARVARTE,COLONIA,700029315.0
11528,11529,03610,DISTRITO FEDERAL,BENITO JUÁREZ,AMERICAS UNIDAS,COLONIA,700029315.0
11529,11530,03620,DISTRITO FEDERAL,BENITO JUÁREZ,PERIODISTA FRANCISCO ZARCO,COLONIA,700029315.0
11530,11531,03630,DISTRITO FEDERAL,BENITO JUÁREZ,INDEPENDENCIA,COLONIA,700029315.0
11531,11532,03640,DISTRITO FEDERAL,BENITO JUÁREZ,DEL LAGO,COLONIA,700029315.0
11532,11533,03650,DISTRITO FEDERAL,BENITO JUÁREZ,LETRAN VALLE,COLONIA,700029315.0
11533,11534,03660,DISTRITO FEDERAL,BENITO JUÁREZ,SAN SIMON TICUMAC,COLONIA,700029315.0
11534,11535,03700,DISTRITO FEDERAL,BENITO JUÁREZ,NONOALCO,COLONIA,700029315.0
11535,11536,03710,DISTRITO FEDERAL,BENITO JUÁREZ,CIUDAD DE LOS DEPORTES,COLONIA,700029315.0
11536,11537,03720,DISTRITO FEDERAL,BENITO JUÁREZ,NOCHE BUENA,COLONIA,700029315.0
11537,11538,03730,DISTRITO FEDERAL,BENITO JUÁREZ,SAN JUAN,COLONIA,700029315.0
11538,11539,03740,DISTRITO FEDERAL,BENITO JUÁREZ,EXTREMADURA INSURGENTES,COLONIA,700029315.0
11539,11540,03800,DISTRITO FEDERAL,BENITO JUÁREZ,SAN PEDRO DE LOS PINOS,COLONIA,700029315.0
11540,11541,03810,DISTRITO FEDERAL,BENITO JUÁREZ,AMPL NAPOLES,COLONIA,700029315.0
11541,11542,03810,DISTRITO FEDERAL,BENITO JUÁREZ,NAPOLES,COLONIA,700029315.0
11542,11543,03820,DISTRITO FEDERAL,BENITO JUÁREZ,U HAB 8 DE AGOSTO,COLONIA,700029315.0
11543,11544,03820,DISTRITO FEDERAL,BENITO JUÁREZ,8 DE AGOSTO,COLONIA,700029315.0
11544,11545,03900,DISTRITO FEDERAL,BENITO JUÁREZ,SAN JOSE INSURGENTES,COLONIA,700029315.0
11545,11546,03910,DISTRITO FEDERAL,BENITO JUÁREZ,MIXCOAC,COLONIA,700029315.0
11546,11547,03920,DISTRITO FEDERAL,BENITO JUÁREZ,INSURGENTES MIXCOAC,COLONIA,700029315.0
11547,11548,03930,DISTRITO FEDERAL,BENITO JUÁREZ,MERCED GOMEZ,COLONIA,700029315.0
11548,11549,03940,DISTRITO FEDERAL,BENITO JUÁREZ,CREDITO CONSTRUCTOR,COLONIA,700029315.0
11549,11550,04000,DISTRITO FEDERAL,COYOACÁN,COYOACAN CENTRO,COLONIA,700029346.0
11550,11551,04000,DISTRITO FEDERAL,COYOACÁN,VILLA COYOACAN,COLONIA,700029346.0
11551,11552,04010,DISTRITO FEDERAL,COYOACÁN,BARRIO DE SANTA CATARINA,BARRIO,700029346.0
11552,11553,04020,DISTRITO FEDERAL,COYOACÁN,BARRIO LA CONCEPCION,BARRIO,700029346.0
11553,11554,04020,DISTRITO FEDERAL,COYOACÁN,LA CONCEPCION,BARRIO,700029346.0
11554,11555,04030,DISTRITO FEDERAL,COYOACÁN,AMERICA 143,BARRIO,700029346.0
11555,11556,04030,DISTRITO FEDERAL,COYOACÁN,BARRIO SAN LUCAS,BARRIO,700029346.0
11556,11557,04040,DISTRITO FEDERAL,COYOACÁN,CONJUNTO CALIFORNIA,COLONIA,700029346.0
11557,11558,04040,DISTRITO FEDERAL,COYOACÁN,PARQUE SAN ANDRES,COLONIA,700029346.0
11558,11559,04100,DISTRITO FEDERAL,COYOACÁN,DEL CARMEN,COLONIA,700029346.0
11559,11560,04100,DISTRITO FEDERAL,COYOACÁN,AMPL DEL CARMEN,COLONIA,700029346.0
11560,11561,04100,DISTRITO FEDERAL,COYOACÁN,CORINA 117,COLONIA,700029346.0
11561,11562,04110,DISTRITO FEDERAL,COYOACÁN,UNIDAD HAB VIVEROS DE COYOACAN,UNIDAD HABITACIONAL,700029346.0
11562,11563,04120,DISTRITO FEDERAL,COYOACÁN,SAN MATEO,COLONIA,700029346.0
11563,11564,04120,DISTRITO FEDERAL,COYOACÁN,CHURUBUSCO,COLONIA,700029346.0
11564,11565,04120,DISTRITO FEDERAL,COYOACÁN,SAN DIEGO CHURUBUSCO,COLONIA,700029346.0
11565,11566,04200,DISTRITO FEDERAL,COYOACÁN,CAMPESTRE,COLONIA,700029346.0
11566,11567,04200,DISTRITO FEDERAL,COYOACÁN,CAMPESTRE CHURUBUSCO,COLONIA,700029346.0
11567,11568,04210,DISTRITO FEDERAL,COYOACÁN,CHURUBUSCO COUNTRY CLUB,COLONIA,700029346.0
11568,11569,04220,DISTRITO FEDERAL,COYOACÁN,COUNTRY CLUB,CLUB DE GOLF,700029346.0
